CODGEO;POP_MUN;TX_F;TX_TOT_0A24;TX_F_0A24;TX_TOT_60ETPLUS;TX_F_60ETPLUS;IND_JEUNE;TX_TOT_MEN1;TX_TOT_MEN6;TX_TOT_ET;TX_F_ET;A;PERCOU;AM;AI;ACSSENF;ACAVENF;AC3ENF;A_NETUD_24;A_ETUD;ENF;ENF_2;ENF_3_5;ENF_6_10;ENF_11_14;ENF_15_17;ENF_18_24;NOTE_CNAF
91549;35868;51,5;31,4;29,3;22,2;24,2;1,1;32,8;2,8;13;11,2;6218;18042;1121;1945;208;2944;937;305;66;8671;1374;1389;2340;1739;1106;723;0
91570;20057;52,4;32,9;31,2;20,7;23,1;1,3;32,2;2,4;11,6;11,2;3616;10862;760;961;154;1741;562;182;36;5352;834;899;1426;1066;673;454;0
91589;37206;51,6;30,4;29,1;21,8;23,1;1,1;31,6;2,3;12,6;12,6;5952;17623;950;1722;249;3031;869;376;126;8388;1317;1338;2297;1663;1097;676;0
91657;31126;52,1;37,4;35,9;17,4;18,8;1,7;27,2;4,9;17,8;17,4;6094;17932;1292;1800;237;2765;994;394;51;8820;1421;1411;2456;1708;1043;781;0
91692;24914;51,7;37,1;35,8;16,7;17,8;1,9;30,7;5,1;17,5;16,5;5192;14578;1150;1744;200;2098;801;245;118;7070;1155;1187;1936;1331;860;601;0
92002;61727;52,2;30,8;28,7;23,4;25,9;1,1;33,6;1,7;9,3;9,3;9889;28442;1458;3209;307;4915;1342;508;854;13312;2072;2065;3779;2717;1633;1046;0
92004;86020;52,4;31,8;29,9;17;19,1;1,5;40,1;2,1;15;14,5;16361;44412;2589;5846;691;7235;2017;938;733;20090;3712;3395;5431;3730;2353;1469;0
9200492036;129239;51,7;33,1;31,8;17,3;18,5;1,6;38,6;2,8;17,9;16,6;27950;74712;4540;10517;1302;11591;3710;1456;963;33801;6080;5744;9024;6277;4035;2641;0
92007;38520;52,7;33,9;32,4;17,3;18,9;1,6;35,6;2,7;16,1;15,5;9061;23236;1762;3599;397;3303;1093;485;485;10447;1906;1818;2824;1837;1168;894;0
92019;32623;51,3;33,9;31,3;19,8;21,9;1,3;36,2;1,6;11,5;11,2;6182;16100;1121;2384;206;2471;619;299;444;7242;1263;1147;1966;1450;846;570;0
92024;59255;51,3;31;30,3;16,1;17,1;1,5;41,3;1,9;18,7;18,2;12827;30525;2181;5725;638;4283;1182;793;728;12733;2368;2120;3248;2363;1534;1100;0
92025;84577;51,9;33,6;31,9;17,6;19,2;1,6;34,6;3,1;15,4;15;17432;47004;2958;6481;709;7284;2350;785;498;21541;3420;3512;5693;4323;2742;1851;0
92036;43219;50,4;35,4;35,4;17,9;17,3;1,6;35,4;4,2;23,3;20,8;11589;30300;1951;4671;611;4356;1693;518;230;13711;2368;2349;3593;2547;1682;1172;0
92050;92227;50,6;35,4;34,6;15,4;16,7;1,8;35,2;3,8;17,7;17,5;22260;55559;3567;9795;928;7970;2643;1145;1726;24353;4247;3937;6373;4568;2967;2261;0
92078;25466;51,5;36,3;34,5;17,8;18,6;1,7;29,9;5,1;19,7;19,3;5536;15327;1077;1956;294;2209;869;204;77;7252;1210;1158;1937;1420;869;658;0
930019300893055;180725;49,2;35;34,7;15;15,9;1,9;34;4,7;33,4;30,4;50961;124708;8687;22540;3151;16583;6009;2419;1597;53872;9147;8615;14076;10167;6577;5290;0
930019302793066;227473;48,4;36,3;36,7;13,7;14,3;2,1;33,3;5,3;35,3;32,1;64513;155573;11134;29504;3990;19885;7561;3268;2617;66949;11365;10890;17303;12577;8082;6732;0
9300593071;132099;50,7;38;37,2;17,4;17,8;1,8;24,1;7,2;22,8;21,3;29414;84556;5739;9645;1664;12366;5186;1306;168;41010;6505;6331;10734;8073;5245;4122;0
93006;35984;51,3;32,1;30,8;17,7;19,2;1,5;35,6;3,5;24,1;22,8;8840;21448;1514;3915;497;2914;900;373;368;9173;1467;1397;2378;1802;1175;954;0
9300693048;140123;50,9;31,9;30,8;16,8;18,3;1,5;38,7;2,9;19,8;18,1;34276;83214;6071;15151;1701;11353;3435;1604;1303;35816;6194;5667;9354;6772;4336;3493;0
93007930089301093053;196589;51,2;37,3;35,9;16,4;17,2;1,9;29,6;5,8;26,3;25;49325;135221;9461;17526;2839;19499;7580;2291;813;63377;10395;10239;16873;11950;7757;6163;0
9300793029;121038;51,2;36,2;35,2;16,7;18;1,8;29,6;5,1;26,8;25,2;28526;79973;5263;9289;1659;12315;4468;1332;258;37402;6372;6149;9786;6909;4570;3616;0
9300793030;63013;51,2;38,1;36,9;15,7;17;2;27,7;6,3;25,1;24,1;14766;42851;2977;4499;825;6465;2571;661;73;20742;3485;3408;5610;3824;2498;1917;0
9300893029;118043;50,9;36,3;35,3;16,4;17,4;1,8;30,9;5,1;28,1;26,3;30058;80358;5382;11129;1813;11734;4341;1441;628;36669;6081;5815;9490;6882;4680;3721;0
93010;52865;51,4;36,5;34,7;17,8;18,2;1,7;30,6;5,3;23,4;23,3;13291;36280;2597;4767;741;5186;1987;659;114;17010;2865;2868;4419;3154;2003;1701;0
9301093077;82030;51,7;35,1;33,8;18,5;19,3;1,6;31,8;4,3;20,2;19,4;19085;52255;3698;6679;985;7723;2701;959;183;24391;4169;4040;6395;4553;2902;2332;0
93013;15708;50;34,6;35;15,7;17,7;1,8;33,6;3,3;34,2;31,2;3499;9614;582;1201;181;1535;512;203;73;4396;843;761;1152;833;488;319;0
9301493047;56670;51;40,6;39,5;15,1;15,9;2,2;20,5;9,6;27,9;27,6;12437;37446;2501;3539;933;5464;2355;536;55;18582;2844;2948;4908;3625;2298;1959;0
93029;68241;51,2;34,8;34;17,3;18,6;1,6;31,8;4,1;26,6;24,8;16420;44528;2890;5698;968;6864;2305;788;193;20246;3517;3342;5178;3705;2492;2012;0
93030;10216;50,8;39,2;38;14,2;16,6;2,3;32,5;5,8;15;15,6;2660;7406;604;908;134;1014;408;117;8;3586;630;601;1002;620;420;313;0
93031;54857;52;38,2;37,5;15,7;16,4;2;28,9;6,5;25,8;24,7;12754;34962;2557;4628;658;4911;2065;649;347;16582;2765;2676;4277;3186;2013;1665;0
93032;39276;52,1;34;32,5;18,9;20,4;1,5;29,2;3,4;14,9;14,1;7492;22138;1526;2110;284;3572;1128;363;65;10768;1728;1761;2870;2082;1395;932;0
93039;6982;52,1;36,4;34,1;15,1;16;2;31,3;4,7;23,3;22,9;2081;5277;451;846;122;662;276;86;27;2402;405;386;613;448;317;233;0
93048;104139;50,8;31,9;30,8;16,6;18;1,6;39,6;2,7;18,4;16,5;25436;61766;4557;11236;1204;8439;2535;1231;935;26643;4727;4270;6976;4970;3161;2539;0
930489305393063;170921;51,1;33,4;32,2;16,7;18;1,6;36,7;3,2;19,7;18;42613;107132;7880;17565;2159;15009;4678;1963;1250;47261;8286;7615;12577;8802;5558;4423;0
93050;34756;51,8;34;32,4;16,6;17,5;1,7;32,6;3,2;17,9;17,3;7344;20423;1628;2439;257;3020;998;322;136;9790;1669;1640;2680;1822;1149;830;0
93051;62834;52,2;34,1;32,6;17,5;18,7;1,5;33,2;3,4;15,7;15,7;13590;36611;2698;4844;542;5506;1571;878;646;16935;2935;2758;4579;3157;2048;1458;0
93053;41125;51,5;36,2;34,9;16,8;18;1,8;31,8;4,7;24,2;22,5;10290;27666;1999;3737;562;3992;1394;435;199;12788;2111;2091;3534;2415;1488;1149;0
93055;53471;50,8;31,4;30,2;17;18,6;1,5;40,6;2,7;26,5;24,2;13489;33367;2293;5652;833;4711;1420;544;332;14332;2625;2391;3755;2628;1633;1300;0
9305593061;71379;51,1;31;29,9;17,3;19;1,5;41,4;2,6;24,2;22,1;17374;42501;2967;7422;1039;5946;1775;729;540;18131;3301;3023;4758;3357;2084;1608;0
93059;28459;49,3;38,9;38,7;15,9;15,7;2;26,6;8,6;31,6;29,8;7585;20680;1435;2703;514;2933;1197;379;106;9634;1611;1530;2494;1785;1242;972;0
9305993066;137802;49,2;37;37,1;14,1;14,6;2,1;34,3;5,5;31,2;28,5;37388;92218;6864;16458;2216;11850;4613;1961;1754;40646;6981;6640;10525;7540;4973;3987;0
9305993072;64824;49,5;39,5;38,5;14,1;14,6;2,3;27,2;8,6;28,5;27,5;17511;46626;3542;6635;1091;6243;2575;832;309;21727;3549;3460;5561;4057;2811;2289;0
93063;25657;52;34,8;33,8;17;18,1;1,7;31,4;3;17,8;16,6;6887;17700;1324;2592;393;2578;749;297;116;7830;1448;1254;2067;1417;909;735;0
93064;43802;51,7;33,4;31,6;17,6;19,5;1,6;33,4;2,8;16,4;15,7;10378;27186;1888;3888;453;4149;1154;679;272;12194;2442;2148;3213;2129;1298;964;0
93066;109343;49,2;36,4;36,7;13,7;14,3;2,1;36;4,8;31,1;28,2;29803;71538;5429;13755;1702;8917;3416;1582;1648;31012;5370;5110;8031;5755;3731;3015;0
9306693072;145708;49,3;37,3;37,1;13,4;14,2;2,3;34,1;5,7;29,8;27,6;39729;97484;7536;17687;2279;12227;4794;2035;1851;43105;7308;7040;11098;8027;5300;4332;0
93070;47534;50,2;32,3;31,2;13,8;15,3;1,8;44;1,9;23,7;21,6;12761;29779;2215;5902;651;3993;1194;757;761;12355;2364;2080;3230;2177;1421;1083;0
93071;49465;50,7;38,6;37,8;16,6;17;1,9;23,7;7,5;23,8;21,7;11352;32808;2292;3646;654;4760;2064;499;64;16002;2602;2508;4253;3103;1961;1575;0
93072;36365;49,7;39,9;38,4;12,8;13,9;2,6;27,7;8,6;26,2;25,9;9926;25946;2107;3932;577;3310;1378;453;203;12093;1938;1930;3067;2272;1569;1317;0
93073;34614;50,8;36,2;34,2;18,4;19,7;1,6;27,1;5,3;12,5;12,3;7104;21209;1283;2113;322;3386;1326;326;40;10396;1645;1717;2801;2002;1325;906;0
93078;35329;50,4;38,3;37,3;16;16,8;1,9;22,1;7,9;17,8;17,8;7562;23118;1581;2128;354;3499;1519;395;35;11663;1857;1890;3133;2304;1458;1021;0
93079;12451;51,6;40,6;39,1;15,5;15,8;2,1;25,5;8,4;23,8;22,3;3390;8787;676;1411;184;1119;496;179;282;4081;628;601;1037;829;533;453;0
94002;44818;51,8;31,1;30,3;17,7;19,4;1,4;42,1;1,8;17,1;17,1;10071;23950;1755;4310;653;3353;850;513;517;9841;1824;1535;2506;1849;1189;938;0
94003;19746;52,4;32,5;30,6;18,6;20,9;1,4;41,8;2;16,6;16,8;4654;11165;794;2093;207;1560;432;273;498;4744;789;735;1265;932;597;426;0
9400394037;36173;51,7;31,6;29,7;18,5;20,9;1,3;43,6;1,9;16,8;17,2;8881;20462;1568;4198;413;2702;750;565;963;8452;1412;1368;2237;1629;1050;756;0
9400494044;39215;51,8;35,4;33,4;17;18,9;1,7;31,6;3,5;14,7;13,5;8940;25585;1918;2726;325;3971;1284;426;211;12352;2230;2014;3395;2262;1456;995;0
94011;16642;51,6;37,1;33,8;18,2;20,4;1,6;33,7;5,4;15,3;13,8;3852;10314;847;1442;175;1388;556;235;98;4881;773;721;1258;961;668;500;0
94016;29462;50,4;35,7;30,4;19,3;23,6;1,2;40,3;1,8;12,8;13,3;7143;15792;903;3820;244;2176;576;487;1772;6226;1003;988;1696;1216;776;547;0
94017;75961;51,7;34,6;33;18,3;19,5;1,5;30,7;3,6;18,9;17,7;16535;44125;3359;6040;682;6454;2055;821;182;20399;3273;3201;5510;3987;2575;1853;0
9401794019;94095;51,7;34,4;33;18,7;19,9;1,5;30,5;3,8;18,4;17,4;19823;53583;4018;7061;797;7947;2499;969;205;24952;3970;3903;6649;4895;3226;2309;0
94022;42769;51,2;33,6;32,6;16,7;18,6;1,6;35,4;2,8;18,9;18,6;10049;26055;1805;3908;440;3896;1153;539;345;11644;2210;1979;3049;2177;1340;889;0
94028;89989;52,7;34,1;32,1;18,6;20,2;1,4;35,1;3,4;15,7;15,1;20224;51493;3895;8428;845;7056;2500;1333;1463;23304;3822;3686;6117;4458;2991;2230;0
94033;53124;52,1;32;30;19,9;22;1,3;33,4;2,2;14,4;14,1;9905;26501;1808;3608;388;4101;1108;387;236;12076;1779;1853;3295;2485;1606;1058;0
9403794043;42290;51,5;31,6;29,8;18,1;20,3;1,3;43,5;1,8;15,1;15,4;9735;21496;1572;4952;440;2771;775;722;1448;8526;1486;1368;2164;1664;1071;773;0
94038;31201;52;31,8;29,6;22,7;25,3;1,1;35,3;2,6;13,6;13,1;5617;15369;1063;1998;178;2378;744;262;186;7196;1155;1184;2005;1431;871;550;0
9403894076;88385;51,8;32;30,1;20,5;22,7;1,2;36,8;2,5;16,2;15,6;19104;46152;3253;8657;797;6397;1991;1071;2371;19856;3324;3138;5358;3819;2459;1758;0
94041;58933;50,4;31,5;29,9;17,9;19,5;1,3;41,7;2,3;22,9;22;15020;34346;2340;7378;794;4508;1407;909;1828;13987;2460;2249;3786;2589;1671;1232;0
940449407494078;68210;51,5;37,1;35,3;15,4;17,1;2;31;4,7;23,2;22;17049;48098;3683;5487;730;7149;2626;1038;376;23144;4322;3773;6171;4260;2737;1881;0
94054;22377;52,7;37,3;35,9;16;17,6;1,9;30,8;4,4;20,7;19,9;5509;14784;1128;2089;217;2075;795;311;118;6951;1226;1107;1911;1330;760;617;0
94068;74133;53,2;28,7;27,1;25,5;28,3;0,9;37,2;1,2;9,3;9,2;11268;30919;1677;3928;343;5320;1192;571;600;13981;1953;1994;3868;2997;2000;1169;0
94073;29280;51,6;30,6;29,2;21,8;23,1;1,1;37;2,1;15,2;13,2;5295;14589;1007;1788;202;2298;647;252;95;6774;1191;1095;1782;1290;831;585;0
94074;12819;51;39,7;37,1;14;14,3;2,3;26,9;7,1;25,1;25,2;3640;10116;808;1238;157;1437;575;206;146;4869;890;821;1299;879;545;435;0
94076;57184;51,7;32,1;30,4;19,3;21,3;1,3;37,7;2,5;17,6;17;13487;30783;2190;6659;619;4019;1247;809;2185;12660;2169;1954;3353;2388;1588;1208;0
94078;32575;51;37,2;36;15,4;17;1,9;33,3;4,9;30,7;29,1;7978;21599;1622;2895;392;3069;1217;591;172;10149;1902;1592;2596;1924;1271;864;0
94079;28190;51;32,8;31,9;19,7;20,6;1,3;29,7;2,8;15,9;15;5765;15420;993;2128;225;2419;657;410;252;6995;1198;1093;1792;1373;874;665;0
94081;90075;51,1;33,9;33;18,1;19,4;1,5;32,8;3,9;22,6;21,3;20840;53376;3813;8452;1007;7568;2542;1124;1167;23899;4004;3866;6247;4476;3024;2282;0
95018;106817;50,8;36;34,5;16,5;17,4;1,8;30,4;4,5;22;21;24781;69198;4349;8499;1278;10655;3896;1278;315;32400;5852;5539;8627;5877;3744;2761;0
9501895063;134672;51;35,6;34,1;16,7;17,5;1,8;30;4,2;21,7;20,7;31241;87205;5593;10606;1540;13502;4779;1613;401;40816;7436;6873;10785;7508;4744;3470;0
950199527795680;67509;51,9;37,9;36,7;16,7;17,7;1,9;27,4;7,5;19,2;18,3;15530;46716;3007;4475;844;7204;3055;799;69;23084;3824;3679;6064;4413;2926;2178;0
95063;27855;51,5;34,2;32,9;17,2;17,9;1,6;28,7;3;20,6;19,9;6460;18007;1244;2107;262;2847;883;335;86;8416;1584;1334;2158;1631;1000;709;0
95127;61708;51,4;40,9;39,9;11,8;12,3;2,6;34,7;4;17,8;17,3;18625;43853;3161;9038;708;5718;1985;1322;3935;18761;3648;3212;5028;3360;2039;1474;0
95218;16704;52,1;35,3;33;16,8;18,5;1,8;27,8;3,3;10,3;10,5;3333;10146;754;824;96;1659;472;205;42;5045;957;815;1385;908;604;376;0
95219;28021;52,4;31,3;30,3;21,2;22,4;1,2;34,5;2,3;12,3;11,5;5064;14462;921;1570;204;2369;672;242;43;6812;1211;1127;1846;1323;764;541;0
9521995252;61396;52,1;31,8;29,9;19,9;21,8;1,3;33,2;2,5;12,1;11,5;11331;33140;2166;3201;434;5530;1544;560;90;15833;2883;2654;4270;3038;1788;1200;0
95252;33375;51,9;32,1;29,7;18,9;21,3;1,4;32,2;2,6;11,9;11,4;6267;18678;1245;1631;230;3161;872;318;47;9021;1672;1527;2424;1715;1024;659;0
9525295582;59932;51,9;32,5;30,7;18,7;20,5;1,4;31,1;2,9;12,6;11,9;11104;32556;2110;3171;403;5420;1586;534;71;15623;2741;2544;4240;2977;1899;1222;0
95268;41782;49,8;40;39,2;13,9;14,9;2,4;21,8;10;28,6;27,1;9833;28804;1822;3110;614;4287;1951;406;29;13999;2182;2136;3636;2677;1814;1554;0
95277;26075;52;37,7;36,7;16,5;17,6;1,8;28,5;7,5;16;14,7;5862;17150;1184;1834;258;2586;1079;295;34;8414;1412;1309;2194;1615;1094;790;0
95280;31212;50,7;39,5;38,8;14,9;15,2;2,2;24,5;8,9;23;22,6;6632;21081;1175;1716;349;3392;1581;354;36;10700;1572;1597;2884;2169;1387;1091;0
95306;27378;52;34,7;34,5;18;18,9;1,6;24;3,1;8;8;5212;16064;917;1278;164;2853;759;351;74;7837;1257;1246;2189;1620;941;584;0
9532395637;32005;51,4;37,1;35,9;13,8;13,6;2,2;19,4;4,1;7;7,2;5992;18567;1130;1558;159;3145;1043;310;75;9273;1355;1348;2609;2008;1208;745;0
95424;20307;50,6;37,4;35,4;16;17,2;2;22,2;5,5;14,5;14,4;4228;12909;769;1207;154;2098;786;191;29;6412;1022;1054;1814;1195;795;532;0
95427;13864;51,5;37,3;34,8;18,1;18,9;1,6;26,9;5,7;16,3;16,5;3099;9150;562;969;116;1452;556;175;99;4466;752;696;1189;894;533;402;0
95476;16441;48,3;33,2;32,2;20,1;22,6;1,3;23,3;3,4;10,8;10,2;3046;9009;583;907;97;1459;460;189;44;4398;665;674;1173;931;592;363;0
95487;11809;49,8;38,1;37,5;13,8;14,5;2,3;30;4,8;17,3;16,5;2867;8006;576;954;158;1179;466;189;12;3787;635;627;1016;732;465;312;0
95488;8186;51;34,6;33,5;17,4;18,3;1,6;26,5;2,3;9,1;8,9;1630;4759;361;464;61;744;250;106;8;2321;394;380;612;449;289;197;0
95500;29826;52;34,7;33,1;17,6;19,1;1,5;37,2;2,6;14,4;14;7077;18028;1352;2887;321;2517;877;635;547;8101;1341;1314;2207;1565;967;707;0
95555;20933;52,7;31,5;30,1;22,8;24,9;1,1;35,4;3;12,2;11,6;3692;10228;652;1280;146;1614;516;186;46;4765;721;732;1307;940;617;448;0
95572;23702;50,8;35;34,5;15,3;16;1,9;31,9;3,2;16,2;14,8;5111;14412;1006;1639;212;2254;749;277;40;6825;1197;1200;1865;1253;804;506;0
95585;57533;51,7;40,7;39,3;15,5;16,5;2,1;22,1;9,6;21,4;20,4;14363;41833;2910;4718;875;5860;2753;755;148;20643;3213;3213;5247;3973;2745;2252;0
95598;17637;52,7;31,8;29,6;22,7;24,7;1,1;32,1;2,3;10,6;9,9;2930;8726;597;806;95;1432;447;125;13;4267;636;644;1160;917;543;367;0
95607;25998;52,3;32,9;31,1;21,4;23;1,3;29,5;2,5;7,5;7,7;4388;13274;834;1177;126;2251;649;270;20;6491;982;979;1812;1385;831;502;0
95680;27312;51,4;39,1;37,5;15,6;16,5;2,1;27,2;7,3;23,2;22,6;7136;21352;1441;2054;461;3180;1418;368;27;10560;1724;1703;2782;1998;1334;1019;0
97101;57960;56;33,8;30,7;22;23,3;1,3;36,4;1,8;7,4;8,2;;;;;;;;;;;;;;;;;0
9710197120;73786;56,3;33,9;30,5;22,2;23,9;1,3;39,9;1,6;7,9;8,8;;;;;;;;;;;;;;;;;0
97104;5479;54,9;29,5;27,2;27,1;27,9;0,9;34,1;2,4;5,2;5,7;;;;;;;;;;;;;;;;;0
97105;11150;55,3;31,5;27,2;25,6;28,4;1;43;1,1;7;6,9;;;;;;;;;;;;;;;;;0
97107;19201;52,8;31,2;28,1;26;27,3;1;34,1;2,8;7,3;7,4;;;;;;;;;;;;;;;;;0
97117;22456;53;31,2;28,6;23,6;24,6;1,1;34,6;1,8;4,9;5,3;;;;;;;;;;;;;;;;;0
97120;15826;57,4;34,5;30;23;25,8;1,2;50;1,2;9,7;10,7;;;;;;;;;;;;;;;;;0
97129;20144;53,1;33,2;31;22,4;22,8;1,3;31,7;2,8;6,2;6,6;;;;;;;;;;;;;;;;;0
97209;84174;55,7;28,8;25,6;26;28,3;0,9;41,4;1,8;4,8;5,2;;;;;;;;;;;;;;;;;0
97213;40040;54,8;31,1;28,2;21,9;22,9;1,2;35,3;1,9;1,9;1,9;;;;;;;;;;;;;;;;;0
97222;23296;52,8;31;28,1;22;21,9;1,2;30;2,1;0,8;0,8;;;;;;;;;;;;;;;;;0
97228;17188;53,3;27,2;24,9;28;29,5;0,8;32,9;2,6;0,7;0,7;;;;;;;;;;;;;;;;;0
97302;54709;53,6;43,8;41,3;11,9;12,4;3,1;31,8;6;36,4;38,4;;;;;;;;;;;;;;;;;0
97304;25793;50,3;49,7;48,4;7;6,8;6,2;21,1;14,1;38,8;40,7;;;;;;;;;;;;;;;;;
97305;10721;51,3;49,2;47,8;6,7;6;6,3;17,9;12,4;25,6;27,3;;;;;;;;;;;;;;;;;
97307;30244;51,7;47,3;45,5;9,9;9;4,1;19,8;11,5;36,2;37,5;;;;;;;;;;;;;;;;;
97309;21638;49,4;37,5;35,5;11,6;12,3;2,7;25,8;5,4;23,2;23,4;;;;;;;;;;;;;;;;;
97311;41515;52,6;60,7;59,3;4,1;4;12,9;16,3;31,1;38,1;38,1;;;;;;;;;;;;;;;;;
97407;35881;51,3;41,1;37,9;15,4;17,2;2,2;25,6;6,6;2,2;2,5;12051;27561;3592;5420;576;2463;691;809;107;12410;1633;1690;2865;2561;1939;1722;0
97408;31439;51,8;39,2;37,7;12,6;12,7;2,7;21,9;3,4;0,9;1,2;9627;25638;2790;2841;352;3644;731;652;57;12016;1850;1826;3117;2430;1670;1123;0
97409;56156;52,5;41,9;39,8;12,9;13,8;2,7;22,9;4,7;1,2;1,4;18293;46702;5311;6588;990;5404;1277;1179;105;21986;3114;3234;5505;4435;3112;2586;0
97410;36131;51,6;41,3;38,7;14,3;15;2,4;22,8;4,9;0,9;1,1;12761;31258;3683;5093;621;3364;832;934;103;14500;2085;2174;3556;2884;2161;1640;0
97411;142442;53,5;37,1;35,4;17;18,3;1,8;36,6;2,9;2,4;2,8;49835;111794;12597;22802;2405;12031;2572;3057;3327;47396;6938;6983;11863;9486;6846;5280;0
97412;37550;51,3;35,3;33,7;18,1;19,2;1,7;25,6;2,9;0,4;0,6;12113;28832;2737;4613;861;3902;732;723;51;11956;1641;1752;3070;2404;1843;1246;0
97413;33154;50,9;35,1;34,1;15,6;16,3;1,9;25,1;4;0,8;0,9;10655;26004;2598;3815;559;3683;663;595;;11115;1582;1623;2867;2267;1691;1085;0
97414;52656;51,6;40,7;38,6;14,3;15,2;2,4;21,5;5,4;0,6;0,8;17676;44921;5161;6178;895;5442;1255;1310;109;20870;2895;2976;5203;4256;3073;2467;0
97415;104332;50,9;35,4;33,5;15,9;17;1,9;24;4,4;0,7;0,9;30936;75374;7703;11412;1315;10506;1907;1662;125;32570;4222;4680;8212;6878;5122;3456;0
97416;81415;51,9;37,3;35;15,6;16,6;2;28,7;3,2;1,2;1,5;27673;64462;6920;11390;1439;7924;1586;1621;591;27412;3770;4058;6796;5595;4098;3095;0
97418;32605;51;37,5;36;13,9;14,4;2,3;21,2;4,1;0,8;1;9947;25722;2717;3226;423;3581;675;599;62;11749;1696;1832;2955;2326;1718;1222;0
97420;22209;51,8;39,7;37,3;13,3;14,8;2,5;21,4;4,4;0,6;0,7;6885;17688;1860;2287;315;2423;511;423;21;8058;1119;1161;1985;1631;1241;921;0
97422;76090;51,9;37,7;35,3;16,8;17,8;1,9;28,4;2,7;0,7;0,9;24507;58698;5929;9376;1427;7775;1493;1737;877;25013;3602;3887;6328;5015;3703;2478;0
